Id,Nombre,Tipo,precio
58850,Canapas de queso de cabra y manzana,Entrada,55.2
58664,Empanadas de Champiniones,Entrada,68.6
58827,Quiche de verduras,Cena,46.1
58807,Tortillas de trigo rellenas de zanahoria,Entrada,7.5
58797,Brochetas de bacalao marinado,Cena,47.8
58778,Brochetas de pollo con salsa yakitori,Cena,69.2
57275,Nachos con Doritos,Entrada,6.5
58755,Hongos portobello rellenos de queso de cabra,Acompanamiento,13.2
58735,Rollitos nems vietnamitas,Entrada,2.2
58736,Wrap de pesto y pavo,Entrada,31.1
58729,Ceviche de camaron y palta,Entrada,9.4
58723,Mantequilla de aceitunas,Acompanamiento,15.6
58719,Tarta salada de calabacin con cebolla y bacon,Acompanamiento,52.3
58708,Brochetas de salmon y gambas,Cena,30.7
58699,Ceviche de pescado pulpo y camaron,Entrant,41.7
58691,Sandwich de atun y mayonesa,Plato principal,18.3
56911,Empanadillas chinas de pescado,Entrada,71.5
58662,Rollitos de pan de molde salados,Entrada,64.7
58663,Mini hamburguesas de Champiniones,Entrada,81.4
58641,Crepes de avena salados,Desayuno,72.9
58643,Brochetas mar y tierra,Plato principal,37.4
58597,Rollitos de hojaldre rellenos de pollo,Entrada,72.1
58585,Sobrasada con queso brie,Desayuno,28.9
58546,Sandwich cubano,Plato principal,96.6
58562,Brochetas de salmon y pinia,Plato principal,61.6
58545,Club Sandwich de atun,Cena,19.6
58533,Brochetas de salmon al horno,Entrada,91.8
58541,Bocadillos vegetarianos,Merienda,65.9
58528,Quesadillas de pollo y queso cheddar,Cena,17.7
58504,Bocadillo vegetal con pollo,Plato principal,11.4
58499,Saquitos de hojaldre rellenos de queso,Entrada,91.4
58485,Empanadas dulces de bocadillo y queso,Entrada,43.3
58479,Empanadas argentinas de choclo,Desayuno,19.1
58477,Tostadas de queso tomate y albahaca,Entrant,46.5
58464,Tacos de pollo y verduras,Plato principal,10.4
58420,Croquetas de pavo y manzana,Plato principal,51.1
58451,Hummus clasico,Entrada,70.4
58448,Brochetas de pescado al horno,Entrada,88.7
58445,Hummus de calabaza,Entrada,8.6
58443,Sandwich mallorquin - Con sobradas y queso fundido,Entrada,35.1
58434,Brochetas de solomillo con fresa y mango,Plato principal,84.5
58430,Choripan argentino,Entrada,88.2
58409,Bagel de surimi y bacon,Entrada,29.4
58342,Empanada de cecina y queso de cabra,Entrada,49.2
58300,Arepas de fibra,Desayuno,24.0
57976,Bagel con huevo,Desayuno,80.8
58348,Bagel de pollo,Cena,55.6
58341,Crepes rellenos de queso Champiniones y tomate,Desayun,69.6
58323,Bocadillo San Francisco,Plato principal,6.1
58303,Taco salad,Plato principal,70.9
58297,Ceviche de surimi,Plato principal,22.5
58285,Profiteroles salados rellenos de queso,Entrada,77.8
58279,Sandwich ingles de pepino,Cena,15.4
58278,Pan pita relleno vegetariano,Cena,35.4
58251,Sandwich de pollo bacon y huevo,Desayuno,24.9
58242,Ceviche de lentejas,Entrada,67.4
58213,Ceviche de pollo,Plato principal,67.5
58201,Bolas de arroz italianas,Entrada,78.1
58193,Rollitos de sobrasada y queso,Entrada,72.4
58157,Serranito,Plato principal,93.1
58164,Brochetas de pollo con chutney de durazno,Plato principal,51.6
58151,Empanadas Arabes de carne,Entrada,55.5
58124,Empanadas de Vigilia de atun,Entrada,68.8
58101,Tostas de atun y queso,Entrada,85.4
58095,Brochetas de pollo con frutas,Entrada,6.2
58089,Bagel de queso de cabra,Desayuno,40.5
58065,Ceviche de camaron y tilapia,Entrada,62.2
58059,Champiniones en salsa de tomate,Acompanamiento,11.2
58027,Sandwich de salmon y aguacate,Desayuno,93.4
58018,Sandwich de pollo con queso,Plato principal,1.7
34104,Champiniones a la plancha,Entrada,30.5
57813,Enchiladas de baile,Acompanamiento,11.4
58007,Sushi vegano con pan de molde,Entrada,25.0
57996,Tartaleta de pan con huevo,Desayuno,64.7
57992,Empanada de jamon y bacon,Entrada,35.8
57995,Mini Sandwiches gourmet con pepperoni,Entrada,9.1
57986,Crepes de pollo a la carbonara,Plato principal,32.2
57959,Crepes verde de espinaca,Desayuno,48.0
57943,Sandwich caprese light,Desayuno,32.9
57939,Tostadas de queso y tomate,Entrada,48.1
57936,Crema de alcachofas  untar,Entrada,6.7
57929,Empanada de pollo y queso,Entrada,73.8
57934,Tacos de pollo teriyaki,Entrada,19.9
57926,Croquetas de cocido,Entrada,45.1
57920,Sandwich de lomo y queso,Plato principal,77.3
57916,Club Sandwich de pollo,Cena,41.1
57884,Wrap de pavo con manzana,Cena,59.2
57898,Pinchos de pollo,Entrada,74.9
57877,Pasta de arverjas,Plato principal,53.3
57875,Empanada gallega de carne,Entrada,11.7
57868,Salsa de berenjenas asadas,Entrada,21.0
57862,Sandwich de huevo y bacon,Desayuno,58.4
57853,Sandwich de chocolate y platano,Merienda,80.6
57843,Quiche de carne con bacon y jamon,Plato principal,75.2
57839,Croquetas de brocoli veganas,Entrada,13.9
57835,Empanadillas vegetarianas al horno,Entrada,7.5
57787,Ceviche de pulpo y pescado,Plato principal,49.3
57785,Volovanes rellenos de langostinos,Entrada,88.4
57779,Crema de pepino a la menta,Entrada,15.6
57740,Rollos de jamon con espinacas,Entrada,61.5
57735,Empanadas de mole amarillo,Acompanamiento,20.8
57748,Tacos de camaron y pulpo,Entrada,11.2
57717,Canapass de fruta con jamon de pato,Entrada,10.9
57715,Botas de salchichas,Entrada,47.4
57712,Pinchos con huevos de codorniz,Entrada,79.3
57679,Tapenade de tomates secos y queso de cabra,Entrada,64.5
57682,Sandwich de cangrejo y gambas,Plato principal,67.4
57673,Champiniones salteados con vino blanco,Acompanamiento,30.3
57674,Rollitos de salmon ahumado con pan de molde,Entrada,21.0
57672,Rollitos de pan  entremeses,Entrada,73.0
57663,Sandwich de pollo y aguacate,Desayuno,76.0
57661,Croquetas griegas de calabacin,Entrada,28.8
57651,Crepes veganos salados,Plato principal,22.4
57638,Skordalia griega,Entrada,78.8
57632,Sandwich de pino,Merienda,22.2
57631,Canapass de bacalao,Entrada,86.0
57629,Sandwich de pollo con Pan Linaza,Desayuno,8.3
57604,Champiniones rellenos de bacon y queso azul,Cena,15.3
57608,Setas gratinadas con queso,Entrada,93.2
57606,Bolitas de arroz,Entrada,16.8
57603,Sandwich de mantequilla de  mani y mermelada,Entrada,53.0
57602,Sandwich Croque-Monsieur,Merienda,48.2
57588,Tacos de arrachera,Plato principal,88.9
57589,Sandwich con ensalada de huevo,Desayuno,55.8
57558,Sandwich de salmon ahumado,Desayuno,70.3
57582,Croquetas griegas de tomate,Entrada,6.2
57560,Croquetas de coliflor al horno,Entrada,26.3
57551,Croquetas de risotto,Entrada,91.1
57549,Brochetas de pollo al curry,Plato principal,57.9
57550,Setas con jamon y huevo,Entrada,71.9
57544,Brochetas de pollo al horno,Plato principal,33.9
57540,Almendras picantes,Entrada,38.2
57528,Sandwich vegetariano de berenjenas,Entrada,42.8
57504,Arepas rellenas,Desayuno,25.8
57511,Patitas de salmon fresco,Entrada,10.7
57498,Crepes de bacalao con gambas,Entrada,76.1
57491,Ceviche de pescado con frutas,Entrada,57.5
57495,Sandwich de pollo y aguacate con queso,Desayuno,97.7
57494,Brochetas de pollo con salsa satay,Entrada,47.9
57478,Sandwich de ternera y queso,Cena,16.7
57457,Quiche de verduras,Entrada,32.5
57454,Canapass con remolacha,Entrada,10.2
57452,Carpaccio de ternera,Entrada,20.0
57447,Rollitos de pepino rellenos,Entrada,54.3
57445,Gambas con queso crema,Entrada,79.6
57444,Tostas con queso de cabra,Entrada,57.2
57437,Bruschetta con palta,Entrada,91.0
57435,Melon con jamon,Entrada,59.3
57403,Croquetas de pollo estilo cubano,Entrada,52.0
57381,Ceviche de pulpo y camaron,Entrada,39.7
57368,Wrap de lechuga con atun,Entrada,29.3
57360,Hojaldre de atun y tomate,Entrada,81.1
57365,Tapas con sobrasada,Entrada,86.5
57348,Esparragos envueltos en hojaldre,Entrada,99.6
57361,Patitas de cerdo,Entrada,1.0
57328,Empanadas de chorizo y queso,Entrada,51.4
57330,Masa  empanadas sin gluten,Entrada,70.4
57313,Dip de remolacha y cilantro,Entrada,56.4
57299,Quiche de brocoli y queso,Entrada,27.8
57300,Ensalada de aceitunas,Entrada,10.6
57307,Tacos sudados de canasta,Entrada,49.5
57254,Bombones salados de jamon,Entrada,28.0
57261,Brochetas de albondigas,Plato principal,86.3
57265,Arepas de avena,Desayuno,64.8
57154,Tarta de verduras asadas,Plato principal,49.3
57108,Dip de pimiento y nueces,Entrada,86.4
57106,Salsa de ajo vegana,Entrada,55.7
57236,Volovanes rellenos de tomate olivada y queso,Entrant,96.1
57228,Aji de aguacate,Plato principal,21.2
57198,Ceviche de vieiras y gambas,Entrada,9.9
57197,Ceviche de platano,Entrada,42.0
57204,Hojaldre de jamon y queso al horno,Entrada,61.4
57083,Pastelitos de carne,Entrada,51.4
57064,Flautas de papa con chorizo,Plato principal,40.3
57132,Blinis de salmon,Entrada,35.0
57061,Nachos con chili y queso,Entrada,99.8
57129,Arrollado salado de panqueques,Entrada,87.3
57124,Sandwich vegetal de atun,Entrada,88.4
57123,Croquetas de polenta con queso,Entrada,20.2
57099,Croquetas de polenta veganas,Entrada,98.5
57048,Blinis de papa,Entrada,70.3
57047,Blinis con queso de cabra,Entrada,23.2
57040,Tostadas de tinga de puerco,Plato principal,41.9
57037,Nachos con carne,Entrada,34.1
57022,Nuggets de pescado y surimi,Plato principal,74.5
57020,Sandwich de atun gratinado,Entrada,51.9
57006,Champiniones a la cerveza,Entrada,3.7
57002,Tostadas de pata de res,Entrada,40.9
57000,Esquites con epazote,Plato principal,41.0
56995,Dip de tomates secos y albahaca,Entrada,75.7
56993,Ceviche de Champiniones tropical,Entrada,81.7
56976,Dip de bacon,Entrada,37.3
56972,Patitas de berenjena con miel,Entrada,15.3
56974,Mini hamburguesas ,Plato principal,54.0
56960,Empanadas tipo coctel,Entrada,31.6
56965,Volovanes de pollo,Entrada,56.7
56964,Champiniones rellenos con huevos de codorniz,Entrada,50.9
56958,Volovanes rellenos de bacalao,Entrada,48.2
56957,Hummus de berenjena,Entrada,57.0
56953,Croquetas de cabrales y manzana,Entrada,83.6
56949,Frutos secos especiados,Entrada,49.3
56951,Flautas de res,Plato principal,33.9
56946,Flamenquines de pan de molde,Entrada,31.0
56944,Saquitos de verduras,Entrada,43.2
56939,Rollos de salmon ahumado con queso y gambas,Entrada,28.8
56903,Chaparritas al horno,Entrada,73.4
56894,Quiche de bacon y espinacas,Entrada,11.0
56891,Empanadas de pino,Entrada,20.1
56885,Tequenios de yuca,Entrada,0.0
56884,Chapaleles,Entrada,42.1
56865,Patitas de tomates secos,Entrada,65.5
56861,Arepa pabellon,Plato principal,81.1
56852,Masa  Tequenios,Entrada,85.4
56843,Croquetas de tilapia,Entrada,27.0
56841,Tequenios sin gluten,Entrada,84.6
56832,Tequenios de queso y guayaba,Entrada,81.7
56814,Brochetas de pollo japonesas,Plato principal,92.6
56800,Dip de queso parmesano,Entrada,85.3
56778,Sandwich divertidos,?,0.2
56765,Ceviche de bacalao y langostinos,Entrada,11.8
56736,Fajitas de res a la mexicana,Plato principal,41.4
56735,Empanadas de camaron,Entrada,48.3
56724,Fajitas de pollo al limon,Plato principal,88.4
56721,Chilaquiles de rancho,Desayuno,32.6
56714,Bolitas de arroz y atun,Entrada,5.5
56675,Sandwich de lomito con palta,Plato principal,26.1
56649,Monstruos de atun,Entrada,21.1
56645,Dip de queso azul,Entrada,93.0
56634,Quesadillas de pescado,Entrada,74.2
56611,Croquetas de jamon,Entrada,61.2
56562,Sandwiches   infantiles,Desayuno,20.1
56525,Tamal de elote light,Entrada,39.0
56497,Crostini de berenjena,Entrada,36.7
56482,Leche de tigre,Acompanamiento,32.3
56511,Tamal de verdolagas,Desayuno,48.3
56402,Enchiladas costenias,Entrada,27.7
56460,Wrap de atun con queso,Plato principal,86.1
56453,Ceviche con leche de tigre,Entrada,95.4
56428,Wrap de arrachera,Entrada,6.3
56431,Mantequilla de fresa,Entrada,69.2
56419,Sandwich  - Monstruo,Desayuno,50.6
56411,Esquites mexicanos,Entrada,32.8
56406,Sandwiches  - Helado,Entrada,88.9
56396,Ghee,?,34.8
56357,Crepas vegetarianas en salsa de chile poblano,Plato principal,67.4
56355,Crepes de verduras con salsa,Entrada,79.6
56335,Flautas de pollo mexicanas,Entrada,32.0
56322,Ceviche de camaron y merluza,Plato principal,60.1
56321,Arepas de huevo colombianas,Desayuno,40.4
56332,Gorditas mexicanas,Entrada,70.9
56308,Pan bagnat,Entrada,8.3
56310,Mantequilla de  mani,Entrada,15.2
56329,Tamales agrios,Desayuno,49.1
56305,albondigas de amaranto vegetarianas,Entrada,90.5
56318,Brochetas de pollo con chutney de pinia,Plato principal,7.5
56326,Tamales canarios,Entrada,99.2
56278,Sandwich de mantequilla de  mani y banana,Desayuno,84.6
56263,Hummus de frijoles negros,Entrada,15.8
56272,Falafel de garbanzos,Entrada,47.9
56269,Champiniones caramelizados a la soja,Entrada,63.0
56268,Brochetas de lomo y pinia,Plato principal,2.3
56257,Tacos al pastor,Entrada,61.9
56234,Tortitas de espinacas con Champiniones,Plato principal,18.1
56233,Tacos de chicharron,Entrada,55.8
56212,Brochetas de carne y verduras,Plato principal,21.3
56210,Bombas mexicanas picantes,Entrada,85.0
56209,Champiniones al horno con tomate,Entrada,46.1
56119,Samosa,Entrada,16.1
56186,Wrap de pollo al curry,Plato principal,44.0
56187,Wrap de pollo y vegetales,Plato principal,2.8
56160,Palitos de hojaldre con queso,Entrada,5.7
56172,Wrap de pollo y Champiniones,Entrada,81.5
56174,Tortillas  wrap,Entrada,88.0
56168,Setas tandoori,Plato principal,44.0
56162,Quesadillas nortenias,Desayuno,72.0
56161,Sincronizadas mexicanas,Desayuno,49.8
56153,Empanada gallega vegana,Plato principal,66.1
56150,Tacos de platano,Plato principal,48.6
56124,Rosas de hojaldre y bacon,Entrada,95.3
56127,Empanadillas de atun caseras,Entrada,6.0
56090,Sandwich vegano de aguacate,Desayuno,91.8
56084,Enchiladas coahuilenses,Entrada,58.9
56063,Fajitas de pollo y pimientos,Plato principal,7.8
56059,Tacos de carnitas,Plato principal,25.7
56039,Mantequilla avellanada,Entrada,53.8
56024,Tostada mallorquina,Entrada,43.9
56006,Empanada berciana,Entrada,99.2
56005,Tzatziki griego,Entrada,85.0
55986,Arepas fritas venezolanas,Desayuno,48.7
55881,Crepes con ensalada,Entrada,83.4
55855,Crostinis de queso y anchoas,Entrada,43.0
55775,Mantequilla de cilantro y limon,Entrada,32.4
55777,Canapas de morcilla con cebolla caramelizada,Entrada,26.3
55741,Tostadas de sobrasada con miel,Entrada,69.9
55735,Champiniones rellenos al horno,Entrada,86.7
55715,Sofrito  fajitas,Plato principal,99.9
55711,Bombas de carne,Entrada,32.8
55703,Dip de alcachofas,Entrada,38.0
55701,Sopes de pollo,Entrada,96.2
55686,Dip de espinaca y alcachofa,Entrada,39.1
55673,Empanadas de humita,Entrada,13.8
55658,Sandwich en forma de perrito,Desayuno,40.0
55643,Sandwich de jamon y queso,Desayuno,75.8
55630,Hojaldre relleno de carne,Entrada,5.7
55663,Empanadas de atun argentinas,Entrada,52.1
55605,Sandwich de pollo americano,Desayuno,64.0
55627,Palomitas dulces,Merienda,57.8
55669,Hojaldres con morcilla,Entrada,95.4
55628,Empanadas de puerro y queso,Entrada,8.5
55601,Sandwich vegetal con huevo,Desayuno,98.8
55532,Sopes mexicanos,Entrada,2.9
55574,Canapass de lacan,Entrada,1.3
55553,Sandwich americano con huevo,Desayuno,83.0
55515,Empanada de verduras,Entrada,0.4
55511,Pincho de tortilla,Entrada,32.1
55492,Tacos dorados de jamon y queso,Entrada,11.4
55480,Arepas rellenas de carne desmechada,Desayuno,81.7
55476,Croquetas caseras de carne,Entrada,4.8
55451,Mini pasteles de pollo en forma de corazon,Entrada,26.6
55450,Club Sandwich americano,Entrada,30.8
55448,Empanadas de queso colombianas,Entrada,42.1
55446,Empanadas de pollo colombianas,Entrada,60.1
55435,Patitas de Champiniones,Entrada,7.8
55409,Tostadas de surimi,Entrada,27.1
55390,Ceviche mixto de pescado y camaron,Entrada,4.0
55389,Arepa de choclo dulce con queso,Desayuno,75.8
55386,Patitas de aceitunas negras,Entrada,25.9
55380,coctel de frutas con Canapass de aguacate y bonito,Entrada,87.8
55349,Burritos mexicanos de carne picada,Entrada,51.7
55381,Empanadas colombianas de carne molida,Entrada,3.5
55358,Brochetas de pollo y langostinos,Entrada,35.0
55351,Pan con tomate,Desayuno,74.8
55333,Tartaletas rellenas de marisco,Entrada,64.2
55324,Ceviche peruano con mango y pescado,Entrada,65.3
55272,Quiche de berenjena y calabacin,Entrada,19.6
55273,Tartaletas rellenas de puerro bacon y queso,Entrant,75.3
55244,Ceviche de langostinos,Entrada,45.9
55231,Ceviche de lubina,Entrada,96.9
55211,Ceviche de coliflor,Entrada,98.2
55235,Croquetas de espinacas y gambas,Entrada,22.2
55258,Quiche de berenjena y queso,Plato principal,4.1
55208,Masa  quiche,Entrada,2.5
55217,Sandwich Monte Cristo,Desayuno,79.5
55174,Croquetas de garbanzos vegetarianas,Entrada,48.8
55175,Croquetas de arroz y queso pecorino,Entrada,84.9
28625,Empanada de atun fresco,Entrada,93.2
10804,Arepitas dulces,Desayuno,80.4
53441,Wraps de quinoa y aguacate,Plato principal,0.7
52745,Hummus de garbanzos,Entrada,95.4
15793,Enchiladas hondurenias,Entrada,32.4
30419,Croquetas de chocolate,Postre,40.8
30666,Cualquier tipo de Croqueta - ,?,0.5
30670,Croquetas de patata,Entrada,55.3
30669,Croquetas de gambas,Entrada,64.5
31137,Croquetas  Celacos,Entrada,61.4
30667,Croquetas caseras con ,Entrada,71.6
55156,Sandwich de jamon y queso ,Entrada,29.0
46413,Canapas de jamon y queso,Entrada,9.2
30653,Bombas,Postre,0.6
13089,Patitas casero,Entrada,87.0
53356,Sandwich de pollo,Desayuno,2.1
53357,Sandwich de jamon,Entrada,29.1
53365,Quiche de puerros y calabacin,Entrada,32.8
53355,Sandwich de queso,Desayuno,41.7
53497,Hojaldres variados salados,Entrada,0.2
53062,Quesadillas con Champiniones,Entrada,71.1
53453,Hamburguesas vegetarianas de Champiniones,Cena,75.7
53447,Ceviche de mango,Entrada,95.6
53445,Hummus de remolacha,Entrada,29.7
53436,Patitas de vegetales,Entrada,13.4
53433,Tostadas con camarones,Entrada,5.6
53415,Empanadas de carne argentinas,Entrada,92.7
53406,Masa de hojaldre,Entrada,32.5
53402,Hummus de aguacate,Entrada,81.8
53392,Volovanes rellenos de carne picada,Entrada,36.2
53391,Volovanes rellenos de verduras,Entrada,31.4
53389,Volovanes rellenos de gambas y setas,Entrada,11.5
53369,Rollitos de salmon ahumado con queso de untar,Entrada,11.7
53350,Croquetas de lentejas y queso,Entrada,80.5
53336,Patitas de aguacate y queso,Entrada,58.1
53314,Empanadas caseras sin horno,Entrada,83.3
53307,Canapas de palometa y gualas al ajillo,Entrada,3.0
53290,TORTILLA DE PETALOS AL BONILLA,Entrada,89.9
53278,TIZNAO AL BONILLA,Plato principal,8.6
53258,EMPANADAS DE MARIANA- VALLE DEL CAUCA,Entrada,71.0
53257,Croquetas de arroz integral y queso,Entrada,60.5
53184,Montadito queso cabra,Entrada,23.8
53111,Tequenios horneados,Entrada,66.4
53101,Croquetas de quinoa y queso,Entrada,36.6
53096,Croquetas de quinoa y atun,Entrada,34.3
53095,Brochetas de verduras,Entrada,50.5
53091,Ceviche de quinoa,Entrada,98.4
53078,Receta olivas negras en aceite al bonilla,Entrada,66.6
53075,Dedos de momia,Entrada,99.1
53053,Sandwich de chancho,Entrada,40.4
53004,Canapass de Sandwich,Entrada,31.1
45878,Tacos capeados de camaron estilo Sinaloa,Entrada,34.7
46694,Empanaditas borrachas,Postre,80.3
